CREME.TDBModJulian        CREME.EarthMJ2000Eq.X     CREME.EarthMJ2000Eq.Y     CREME.EarthMJ2000Eq.Z     CREME.EarthMJ2000Eq.VX    CREME.EarthMJ2000Eq.VY    CREME.EarthMJ2000Eq.VZ    CREME.ElapsedSecs         CREME.Earth.SMA           CREME.Earth.ECC           CREME.EarthMJ2000Eq.INC   CREME.EarthMJ2000Eq.AOP   CREME.EarthMJ2000Eq.RAAN   CREME.Earth.TA            CREME.DefaultProp_ForceModel.AtmosDensity   
29945.55288407309         1444.710848138796         -375.9598285041525        -6810.649762150527        4.311374017254159         -6.076932664980285        1.245217976284714         4499.999999895226         6960.014417550124         0.001875745156344968      97.81120523560752         118.8612525608803         306.6680687607659          160.7516035739673         0.0002361718439358122                       
29945.55299981383         1487.739237520386         -436.7059718642287        -6797.798336498934        4.294219951201882         -6.072177556378829        1.325042072703691         4510.000000032596         6960.08125795649          0.001875826147076409      97.81116552167472         119.7505903964219         306.6682978949759          160.4830760986715         0.0002382747091064894                       
29945.55311555457         1530.593572342374         -497.4010115757785        -6784.149437763108        4.276563440920051         -6.066712033690798        1.404711049710752         4519.999999855645         6960.152226013389         0.001875432554856076      97.81112341530061         120.6416037247794         306.6685262299173          160.212867650059          0.000240390835636747                        
29945.55323129531         1573.26883832537          -558.0378465853145        -6769.704663410009        4.258406528514229         -6.060536727880939        1.484215655754356         4529.999999993015         6960.227297538854         0.001874565835463205      97.81107893538183         121.534368755399          306.6687537075454          159.9409020845252         0.0002425219970018184                       
29945.55334703606         1615.760041896387         -618.609382553575         -6754.465703329643        4.239751313119496         -6.053652350818465        1.563546657974107         4540.000000130385         6960.306447363249         0.001873227519908318      97.81103210214876         122.4289622477554         306.6689802701138          159.6671027090691         0.0002446674785176544                       
29945.5534627768          1658.062210757861         -679.1085326641362        -6738.434339642206        4.220599950636877         -6.0460596951804          1.642694843392358         4549.999999953434         6960.38964934523          0.001871419202970225      97.81098293714832         123.325460997959          306.6692058602668          159.391392794709          0.0002468276772309489                       
29945.55357851754         1700.170394453767         -739.5282184307381        -6721.612446493282        4.200954653416651         -6.037759634289769        1.721651020105962         4560.000000090804         6960.476876274607         0.001869142545157582      97.81093146322891         124.2239410837395         306.6694304211036          159.113696331515          0.0002490027254905999                       
29945.55369425828         1742.079664932316         -799.8613705026437        -6704.00198983725         4.180817689888935         -6.02875312188372         1.800406018448874         4569.999999913853         6960.56809964513          0.001866399291124137      97.81087770453063         125.1244769045257         306.6696538962095          158.8339389885365         0.0002511930203433015                       
29945.55380999902         1783.785117104703         -860.1009294673372        -6685.605027209336        4.160191384148896         -6.019041191814044        1.878950692094771         4580.000000051223         6960.663289293624         0.001863191306007272      97.81082168648278         126.0271400815074         306.6698762296555          158.5520492137302         0.0002533991705939845                       
29945.55392573976         1825.281869399549         -920.2398466499269        -6666.423707487061        4.139078115510679         -6.008624957690758        1.957275919071296         4589.999999874271         6960.762412918004         0.001859520629164922      97.81076343580847         126.9319983070393         306.6700973659746          158.2679593845253         0.0002556209380146326                       
29945.5540414805          1866.565064312807         -980.2710849087779        -6646.460270642086        4.117480318050137         -5.997505612487116        2.035372602663566         4600.000000011642         6960.865435502585         0.001855389542703157      97.81070298053352         127.8391142505915         306.6703172501308          157.9816069018208         0.000257858825531058                        
29945.55415722124         1907.62986895313          -1040.187619427097        -6625.71704748363         4.095400480159789         -5.98568442813036         2.113231672194138         4610.000000149012         6960.97231869225          0.001850800650349505      97.81064034999525         128.7485446336326         306.6705358274983          157.692935115024          0.000260113627236649                        
29945.55427296198         1948.471475582958         -1099.982438500475        -6604.196459394719        4.072841144141158         -5.973162755107412        2.190844083678771         4619.99999997206          6961.083020169377         0.001845756960372053      97.81057557484448         129.6603395847711         306.6707530438708          157.4018939668105         0.0002623843372797805                       
29945.55438870272         1989.085102155814         -1159.648544320688        -6581.901018062444        4.049804905857297         -5.959942022115003        2.268200820370333         4630.00000010943          6961.197493091085         0.001840261965433554      97.81050868703362         130.574542367562          306.6709688455186          157.1084402651991         0.0002646720144516368                       
29945.55450444346         2029.465992850505         -1219.178953756336        -6558.833325203253        4.026294414464148         -5.946023735782417        2.345292893216192         4639.999999932479         6961.315685645687         0.001834319711685589      97.81043971978424         131.4911895499338         306.6711831793008          156.8125375139921         0.0002669776646038426                       
29945.5546201842          2069.609418603075         -1278.566699131172        -6534.996072283941        4.002312372231683         -5.931409480489378        2.422111341265444         4650.000000069849         6961.437540779603         0.001827934849954541      97.81036870752942         132.4103116468957         306.6713959928377          156.5141552699281         0.0002693011553875                          
29945.55473592494         2109.51067763744          -1337.804829001146        -6510.392040238641        3.977861534456964         -5.916100918293392        2.498647232069862         4659.999999892898         6961.562996133757         0.001821112663057552      97.81029568582936         133.3319342287268         306.6716072347332          156.2132680343508         0.000271642275044372                        
29945.55485166569         2149.165095995579         -1396.886408931299        -6485.024099181644        3.952944709461233         -5.9000997889708          2.574891662125963         4670.000000030268         6961.691984211006         0.001813859065179799      97.81022069126294         134.2560794437024         306.6718168548297          155.9098537303474         0.0002740015529700509                       
29945.55496740642         2188.568028068048         -1455.804522273606        -6458.895208115397        3.927564758653735         -5.883407910164736        2.650835757404101         4679.999999853317         6961.824432776513         0.00180618057154932       97.81014376130206         135.1827678662314         306.6720248044692          155.6038918544859         0.0002763791215134345                       
29945.55508314717         2227.714857125364         -1514.55227094676         -6432.008414632595        3.901724596636599         -5.866027177621757        2.726470674003848         4689.999999990687         6961.960265470164         0.001798084239473386      97.81006493417996         136.1120205455123         306.67223103673            155.2953614280511         0.0002787760659354866                       
29945.55519888791         2266.600995850513         -1573.122776218663        -6404.366854610996        3.875427191319817         -5.847959565489796        2.801787598964278         4700.000000128057         6962.099402591531         0.001789577584264524      97.80998424876773         137.0438611098351         306.6724355066056          154.9842388926545         0.000281191856840615                        
29945.55531462865         2305.22188687252          -1631.509179492056        -6375.973751899252        3.848675564012678         -5.829207126643035        2.876777751243894         4709.999999951106         6962.241762000636         0.001780668475973836      97.80990174447497         137.9783177701137         306.6726381710974          154.6704961066359         0.0002836262560008035                       
29945.55543036939         2343.573003300678         -1689.704643093374        -6346.832417992117        3.821472789459348         -5.80977199299546         2.951432382868849         4720.000000088476         6962.387260066578         0.001771365024666549      97.80981746118958         138.9154250715289         306.6728389891985          154.3540985933762         0.0002860816456962161                       
29945.55554611013         2381.649849258739         -1747.702351064523        -6316.946251693388        3.793821995790793         -5.789656375765136        3.025742780232608         4729.999999911524         6962.535812591456         0.001761675462990574      97.80973143926937         139.8552252605038         306.6730379217589          154.0350041743002         0.0002885552465999947                       
29945.55566185087         2419.447960418109         -1805.495509956904        -6286.318738765211        3.765726364373009         -5.768862565655271        3.099700265516051         4740.000000048894         6962.687335639652         0.00175160803497217       97.80964371959318         140.7977691663534         306.673234931236           153.7131620872233         0.0002910485674895765                       
29945.55577759161         2456.962904528973         -1863.077349626726        -6254.95345156276         3.737189129541302         -5.747392932925464        3.173296198186272         4749.999999871943         6962.841746211962         0.001741170899278689      97.80955434367281         141.7431165385102         306.6734299813453          153.3885126491398         0.000293561978941876                        
29945.55589333235         2494.190281948182         -1920.4411240304          -6222.854048653738        3.708213578221211         -5.72524992733625         3.246521976525769         4760.000000009313         6962.998962718571         0.001730372053810797      97.80946335381957         142.6913358264614         306.6736230366429          153.0609874763126         0.0002960948721519624                       
29945.55600907309         2531.125726162824         -1977.580112018723        -6190.024274422629        3.678803049447613         -5.702436077962306        3.31936903914304          4770.000000146683         6963.158905226505         0.001719219286089092      97.80937079335257         143.6425034417274         306.6738140620802          152.7305102223301         0.0002986459236308556                       
29945.55612481383         2567.76490430857          -2034.487618128553        -6156.467958660142        3.648960933802364         -5.67895399288004         3.391828866418559         4779.999999969732         6963.321495475574         0.001707720151809907      97.80927670682861         144.596702580808          306.6740030225749          152.3969977552021         0.0003012170392026868                       
29945.55624055458         2604.103517682088         -2091.156973370812        -6122.189016138667        3.618690672798361         -5.654806358747352        3.463892981849511         4790.000000107102         6963.486656681843         0.001695881980828657      97.80918114026984         145.5540217314206         306.6741898826461          152.0603616511678         0.0003038072659553904                       
29945.55635629531         2640.137302247174         -2147.581536013838        -6087.191446174908        3.58799575824088          -5.62999594030056         3.535552953267922         4799.999999930151         6963.654313163673         0.00168371190770662       97.8090841413632          146.5145530033267         306.6743746061543          151.7205098639157         0.0003064153862791048                       
29945.55647203606         2675.862029134502         -2203.754692361427        -6051.479332181012        3.556879731597782         -5.604525579799965        3.606800393921548         4810.000000067521         6963.824389842375         0.00167121692154931       97.80898575960704         147.4783904408819         306.6745571561777          151.3773484120773         0.0003090409237177971                       
29945.55658777679         2711.273505135244         -2259.669857525206        -6015.056841205571        3.52534618340629          -5.578398196456391        3.677626963420707         4819.99999989057          6963.996811676013         0.001658403928671594      97.80888604638437         148.445628464893          306.674737495043           151.0307829374146         0.0003116846194252962                       
29945.55670351754         2746.367573189032         -2315.320476191318        -5977.928223465761        3.493398752738131         -5.551616785870551        3.748024368568552         4830.00000002794          6964.171503089684         0.001645279820537465      97.80878505494971         149.4163605767617         306.6749155845109          150.6807200007133         0.0003143435881956255                       
29945.55681925828         2781.140112866929         -2370.700023381661        -5940.09781187165         3.46104112673594          -5.524184419510976        3.817984364101804         4839.999999850988         6964.348387458479         0.001631851539847179      97.80868284032491         150.3906784209688         306.6750913861026          150.3270680193326         0.0003170184653034954                       
29945.55693499902         2815.587040850126         -2425.802005210199        -5901.570021543395        3.428277040224529         -5.496104244249798        3.887498753376804         4849.999999988358         6964.527386691451         0.001618126138140913      97.80857945910971         151.3686712652292         306.6752648615358          149.9697377870789         0.0003197072390456561                       
29945.55705073976         2849.704311405113         -2480.619959634952        -5862.349349321712        3.395110275390918         -5.467379481966127        3.956559389037714         4860.000000125729         6964.708420949024         0.001604110819893571      97.8084749692221          152.3504259092948         306.6754359732291          149.6086425654245         0.0003224091153287197                       
29945.5571664805          2883.487916855941         -2535.147457206371        -5822.440373271595        3.36154466151867          -5.438013429217508        4.025158173701937         4869.999999948777         6964.891408509282         0.001589812969913711      97.80836942959212         153.3360269886844         306.6756046848255          149.2436977797925         0.0003251226118450285                       
29945.55728222124         2916.933888054002         -2589.378101812733        -5781.847752178976        3.327584074756103         -5.408009456971118        4.093287060691852         4880.000000086147         6965.076265780721         0.001575240162957723      97.8082628998376          154.3255575991626         306.6757709616852          148.8748203950861         0.0003278461668775859                       
29945.55739796198         2950.038294845574         -2643.305531423088        -5740.57622503974         3.293232437894385         -5.377371010379475        4.160938054833323         4889.999999909196         6965.262907443175         0.001560400156448785      97.80815543995379         155.3191001369062         306.6759347713018          148.5019280755213         0.0003305781657698362                       
29945.55751370272         2982.797246537092         -2696.923418828099        -5698.630610540384        3.258493720131584         -5.346101608580521        4.228103213330372         4900.000000046566         6965.451246685047         0.001545300869068212      97.80804711004596         156.316737230439          306.676096083606           148.1249382526842         0.0003333164644696318                       
29945.55762944346         3015.20689235789          -2750.225472378917        -5656.015806529548        3.223371936801114         -5.31420484449983         4.294774646714328         4909.999999869615         6965.641195495857         0.001529950349388282      97.80793797012971         157.3185526328232         306.6762548711343          147.7437672333237         0.000336059104213282                        
29945.5577451842          3047.263421919993         -2803.205436723999        -5612.736789479726        3.187871149048848         -5.281684384634319        4.360944519856133         4920.000000006985         6965.832664971677         0.001514356739281788      97.80782808001533         158.324631957178          306.6764111090574          147.3583294638088         0.0003388033586134879                       
29945.55786092495         3078.963065674377         -2855.857093543591        -5568.798613938621        3.151995463449652         -5.248543968799356        4.426605053021881         4930.000000144355         6966.025565590794         0.001498528237293394      97.80771749928179         159.3350631537537         306.6765647750755          146.9685370530252         0.000341547798302151                        
29945.55797666569         3110.302095363083         -2908.174262281455        -5524.206411969818        3.115749031562644         -5.214787409827593        4.491748522947426         4939.999999967404         6966.219807426216         0.001482473066432302      97.80760628733522         160.3499366668125         306.6767158492086          146.5742996154586         0.0003442894851337356                       
29945.55809240643         3141.276824466599         -2960.150800873306        -5478.965392582738        3.079136049431446         -5.180418593213662        4.556367263906226         4950.000000104774         6966.41530027067          0.001466199450088281      97.80749450353527         161.36934524155           306.6768643135156          146.1755244642354         0.000347025401553367                        
29945.55820814717         3171.883608646033         -3011.780606471437        -5433.080841152041        3.042160757042795         -5.145441476706213        4.620453668746599         4959.999999927823         6966.611953663741         0.001449715598343872      97.8073822073647          162.3933833974709         306.6770101517847          145.7721171377059         0.0003497528476435258                       
29945.55832388791         3202.118846179721         -3063.057616165026        -5386.558118826887        3.004827437761075         -5.109860089854793        4.684000189879789         4970.000000065193         6966.809676823946         0.001433029705483617      97.80726945861041         163.4221466205315         306.6771533492415          145.3639822072628         0.000352469044077354                        
29945.55843962865         3231.978978394157         -3113.975807695735        -5339.402661930616        2.967140417758658         -5.073678533524303        4.746999340207586         4979.999999888241         6967.008378501941         0.001416149957893013      97.80715631752362         164.4557303613538         306.6772938923143          144.9510242790882         0.0003551691468851843                       
29945.55855536939         3261.460490089274         -3164.529200168361        -5291.619981351473        2.929104065461142         -5.036900979392202        4.809443693986228         4990.000000025611         6967.207966779763         0.001399084550368857      97.80704284492774         165.4942289450275         306.6774317684865          144.533149084318          0.0003578511178939874                       
29945.55867111013         3290.559909958331         -3214.711854756437        -5243.215661924991        2.890722791023954         -4.999531669445114        4.871325887632187         4999.99999984866          6967.408348849043         0.001381841707664793      97.80692910224911         166.537734512902          306.6775669662593          144.1102645372196         0.0003605117542604316                       
29945.55878685087         3319.273811002768         -3264.517875402863        -5194.195361808554        2.852001045851417         -4.961574915489566        4.932638620482281         5009.99999998603          6967.609430801865         0.001364429707700055      97.80681515145498         167.5863361088912         306.6776994752257          143.6822816488628         0.000363145788498376                        
29945.55890259162         3347.598810942484         -3313.941409515754        -5144.564811848518        2.8129433221634           -4.923035098689028        4.993374655526478         5020.0000001234           6967.811117467601         0.001346856902556836      97.80670105489477         168.6401190124087         306.677829286249           143.2491151941647         0.0003657517647699427                       
29945.55901833235         3375.531572622025         -3362.976648659848        -5094.329814940051        2.773554152607724         -4.883916669134308        5.053526820133918         5029.999999946449         6968.013312321601         0.001329131733943247      97.80658687505233         169.69916438965           306.6779563917218          142.8106840605917         0.0003683235685560435                       
29945.5591340731          3403.068804413082         -3411.617829243765        -5043.496245379656        2.733838109910194         -4.844224145449512        5.113088006793221         5040.000000083819         6968.215917483943         0.001311262740396825      97.80647267422907         170.7635493043769         306.6780807858728          142.3669112373644         0.0003708585264089389                       
29945.55924981384         3430.207260613634         -3459.859233203519        -4992.070048210157        2.693799806548864         -4.803962114430289        5.172051173885309         5049.999999906868         6968.418833815345         0.001293258554595623      97.806358514187           171.8333470905524         306.6782024650834          141.9177234428112         0.0003733522708149943                       
29945.55936555458         3456.943741843874         -3507.69518868252         -4940.057238557712        2.653443894435665         -4.763135230706426        5.230409346502117         5060.000000044238         6968.621961106255         0.001275127890319944      97.80624445578654         172.9086280521255         306.6783214281728          141.4630504245754         0.0003758013871726413                       
29945.55948129532         3483.275095438924         -3555.120070708298        -4887.463900960395        2.612775064587216         -4.721748216417415        5.288155617318401         5069.999999867287         6968.825198345172         0.001256879519745028      97.80613055865697         173.9894604230153         306.6784376766162          141.0028239996199         0.0003782007138748575                       
29945.55959703606         3509.198215838119         -3602.128301865971        -4834.296188687789        2.571798046767435         -4.679805860887714        5.34528314751711          5080.000000004657         6969.028444044447         0.001238522242736349      97.80601688093417         175.0759114961586         306.6785512146673          140.5369769251682         0.0003805476304134624                       
29945.5597127768          3534.710044970526         -3648.71435296843         -4780.560323051066        2.530517609087373         -4.637313020287698        5.401785167761536         5090.000000142027         6969.231596595131         0.001220064850764781      97.80590347909497         176.1680488111635         306.6786620493664          140.0654417110359         0.0003828365251951803                       
29945.55982851754         3559.807572636195         -3694.872743722985        -4726.262592703181        2.488938557552193         -4.59427461726805         5.457654979202661         5099.999999965075         6969.434554622174         0.001201516088313621      97.80579040790728         177.2659412915758         306.6787701904296          139.5881494823472         0.0003850642483162387                       
29945.55994425828         3584.487836882591         -3740.598043394195        -4671.409352928867        2.447065735550529         -4.550695640557718        5.512885954505898         5110.000000102445         6969.637217311788         0.001182884614849708      97.80567772050415         178.36966022839           306.6788756500255          139.1050289960035         0.0003872280998591182                       
29945.56005999902         3608.747924375643         -3785.88487146247         -4616.007024924337        2.404904023287033         -4.506581144518686        5.567471538879322         5119.999999925494         6969.839484686421         0.001164178970281676      97.8055654685764          179.4792800200124         306.6789784424591          138.6160059007008         0.0003893229976261353                       
29945.56017573976         3632.584970764852         -3830.727898277976        -4560.062095066785        2.362458337164457         -4.461936248655539        5.621405251086603         5130.000000062864         6970.041257811442         0.001145407546067772      97.80545370266765         180.5948786141194         306.6790785837906          138.121002295048          0.0003913443094058597                       
29945.5602914805          3655.996161042005         -3875.121845709427        -4503.581114173876        2.319733629125495         -4.416766137080858        5.674680684429641         5139.999999885913         6970.242438923933         0.001126578563581314      97.80534247254482         181.7165376184725         306.6791760914225          137.6199366167325         0.0003932916381515974                       
29945.56040722124         3678.978729893171         -3919.061487787328        -4446.570696753623        2.276734885967796         -4.371076057941116        5.727291507689806         5150.000000023283         6970.442931483199         0.00110770006043275       97.80523182760997         182.8443420846002         306.6792709836908          137.1127238588214         0.000395158551706905                        
29945.56052296198         3701.529962043764         -3962.541651341301        -4389.037520245087        2.233467128646536         -4.324871322810272        5.77923146602195          5159.999999846332         6970.642640150923         0.001088779884501871      97.80512181731672         183.9783799990234         306.6793632794941          136.5992760785211         0.0003969445206761907                       
29945.56063870273         3723.647192596637         -4005.557216631227        -4330.988324250367        2.189935411578458         -4.278157306059382        5.830494381800367         5169.999999983702         6970.841470715107         0.001069825694706314      97.80501249155405         185.1187415414739         306.6794529979887          136.0795031389511         0.0003986446746200077                       
29945.56075444347         3745.327807363261         -4048.103117971997        -4272.429909758363        2.1461448219592           -4.23093944421081         5.881074155420702         5180.000000121072         6971.039329976379         0.001050844966904381      97.80490390096554         186.2655181870456         306.6795401583694          135.5533136069918         0.0004002581135658496                       
29945.56087018421         3766.569243188198         -4090.174344351758        -4213.369138360709        2.102100479102574         -4.183223235284493        5.93096476606557          5189.999999944121         6971.236125616827         0.001031845003004814      97.80479609717781         187.4188017357939         306.6796247797501          135.0206157236876         0.0004017818464286212                       
29945.56098592495         3787.368988267084         -4131.765940043613        -4153.812931460188        2.057807533806428         -4.135014238142404        5.980160272445006         5200.000000081491         6971.431766072546         0.001012832941028116      97.80468913292339         188.5786833586295         306.6797068811414          134.4813183583662         0.0004032137556259546                       
29945.56110166569         3807.724582458413         -4172.87300521077         -4093.768269471815        2.013271167745811         -4.086318071834476        6.02865481352281          5209.999999904539         6971.626160426353         0.0009938157642283819     97.80458306205091         189.7452527293862         306.6797864815221          133.9353318765865         0.0004045517765150408                       
29945.56121740643         3827.63361758938          -4213.490696505161        -4033.242191016681        1.968496592890265         -4.037140414947262        6.076442609240297         5220.00000004191          6971.819218334481         0.0009748003074871669     97.80447793942776         190.9185973024373         306.6798635999874          133.382568862546          0.0004057953532305081                       
29945.56133314717         3847.093737755992         -4253.614227659557        -3972.241792108541        1.923489050939134         -3.987487004953971        6.123517961246634         5229.999999864958         6972.010849994697         0.0009557932597632978     97.80437382074747         192.0988017683973         306.6799382559548          132.8229446634051         0.0004069443004838994                       
29945.56144888791         3866.102639617579         -4293.238870073181        -3910.774225333031        1.878253812766627         -3.937363637562611        6.169875253641794         5240.000000002328         6972.200966157059         0.0009368011619922948     97.8042707622615          193.2859476914796         306.6800104694053          132.2563777519599         0.0004079945948687151                       
29945.56156462865         3884.658072685785         -4332.359953390775        -3848.846699019377        1.832796177867902         -3.886776166057975        6.215508953734997         5250.000000139698         6972.389478173704         0.0009178304003427762     97.80416882045839         194.4801133112971         306.6800802611381          131.6827899248737         0.0004089500215634384                       
29945.56168036939         3902.757839607976         -4370.972866075023        -3786.466476404452        1.787121473797333         -3.835730500632441        6.260413612817535         5259.999999962747         6972.576298078625         0.0008988871953301509     97.80406805171535         195.6813734615461         306.6801476530172          131.1021063840259         0.0004098079071203294                       
29945.56179611013         3920.399796444961         -4409.073055972234        -3723.640874789047        1.741235055592109         -3.784232607701339        6.304583866945612         5270.000000100117         6972.761338685877         0.0008799775877184617     97.8039685119444          196.8897995473793         306.6802126681953          130.5142557591716         0.000410568992693217                        
29945.56191185087         3937.581852942862         -4446.656030871056        -3660.377264686293        1.695142305175975         -3.732288509199039        6.348014437725563         5279.999999923166         6972.944513691091         0.0008611074225800966     97.80387025625269         198.1054594960796         306.6802753313014          129.9191701572977         0.0004112343635430648                       
29945.56202759162         3954.301972798903         -4483.717359054066        -3596.683068962256        1.648848630740922         -3.679904281854223        6.390700133092936         5290.000000060536         6973.125737763455         0.0008422823328408429     97.80377333863126         199.3284176066752         306.6803356685874          129.3167853130377         0.0004118051578703958                       
29945.56214333235         3970.55817392091          -4520.252669842002        -3532.56576196881         1.602359466107154         -3.627086056444195        6.432635848075499         5299.999999883585         6973.304926614864         0.0008235077238224149     97.80367781168103         200.5587342127277         306.680393708031           128.7070409259075         0.0004122831756202228                       
29945.5622590731          3986.348528680316         -4556.257654130439        -3468.032868669007        1.555680270064369         -3.573840017030331        6.473816565530988         5310.000000020955         6973.481997036562         0.0008047887600731488     97.80358372637842         201.7964650873696         306.6804494793968          128.0898812552894         0.00041266881383924                         
29945.56237481384         4001.671164158498         -4591.728064918738        -3403.091963755218        1.50881652569907          -3.520172400178493        6.514237356851915         5319.999999844003         6973.656866897159         0.0007861303555057667     97.80349113188034         203.0416605307856         306.6805030142615          127.4652560329666         0.0004129641107004765                       
29945.56249055458         4016.52426238635          -4626.65971783116         -3337.750670760421        1.461773739714392         -3.466089494169937        6.553893382631905         5329.999999981374         6973.829455100094         0.0007675371675533273     97.8034000753624          204.2943641023055         306.6805543460088          126.8331217310408         0.0004131732219593299                       
29945.56260629532         4030.906060577044         -4661.048491630057        -3272.01666116303         1.414557441749198         -3.41159763820911         6.592779893290877         5340.000000118744         6973.9996815029           0.0007490135956392111     97.8033106018845          205.5546109777463         306.6806035098021          126.1934432045939         0.0004132982651981683                       
29945.56272203606         4044.814851351999         -4694.890328721147        -3205.897653485679        1.367173183703041         -3.356703221635142        6.630892229659166         5349.999999941792         6974.16746680411          0.0007305637839154294     97.80322275427613         206.8224259323282         306.6806505425392          125.546195708768          0.0004133399815708206                       
29945.5628377768          4058.248982960163         -4728.181235650968        -3139.401412388355        1.319626539072794         -3.301412683143865        6.668225823524155         5360.000000079162         6974.332732408067         0.000712191627769453      97.80313657303566         208.0978209794511         306.6806954827969          124.8913672599791         0.0004133039826705623                       
29945.56295351754         4071.20685949074          -4760.917283596619        -3072.535747756228        1.271923102305352         -3.245732510026388        6.704776198145325         5369.999999902211         6974.495400279707         0.000693900783365064      97.80305209623903         209.3807927119448         306.6807383707656          124.2289612946472         0.000413193021354472                        
29945.56306925828         4083.686941079517         -4793.094608847992        -3005.308513782456        1.224068488168694         -3.189669237428757        6.740538968745956         5380.000000039581         6974.655392803104         0.0006756946792108738     97.80296935945645         210.671319408997          306.6807792481784          123.5589995622416         0.0004130089240373422                       
29945.56318499902         4095.687744109022         -4824.709413282716        -2937.727608046152        1.176068331141994         -3.133229447635698        6.775509842991082         5389.99999986263          6974.812632657904         0.0006575765286623832     97.80288839567696         211.9693579872168         306.6808181582333          122.8815251741831         0.0004127578581778201                       
29945.56330073976         4107.207841402656         -4855.757964834075        -2869.80097058559         1.12792828482321          -3.076419769379679        6.809684621462964         5400                      6974.967042728877         0.0006395493420551583     97.80280923524421         213.2748408994119         306.680855145508           122.1966057050263         0.0004124415178418002                       
29945.56341648051         4118.245862412977         -4886.236597952128        -2801.536582966627        1.079654021350679         -3.01924687717391         6.843059198144691         5410.00000013737          6975.118546060882         0.0006216159373379177     97.80273190580736         214.5876730774823         306.6808902558679          121.5043362495191         0.0004120650381665253                       
29945.56353222124         4128.800493404253         -4916.141714058266        -2732.942467346203        1.031251230833548         -2.961717490665953        6.875629560922365         5419.999999960419         6975.267065870394         0.0006037789480958775     97.80265643229237         215.9077290285347         306.6809235363629          120.8048423264389         0.0004116326543167315                       
29945.56364796199         4138.870477629337         -4945.469781993399        -2664.026685530685        0.9827256207846142        -2.903838374006555        6.907391792115176         5430.000000097789         6975.412525622203         0.0005860408280192014     97.80258283689885         217.2348501964912         306.6809550351156          120.0982825169332         0.0004111475956055304                       
29945.56376370272         4148.454615500846         -4974.217338459855        -2594.797338028746        0.9340829155478205        -2.845616335226252        6.938342069040871         5439.999999920838         6975.554849176508         0.0005684038510599359     97.80251113912843         218.5688426931828         306.6809848011985          119.3848507333771         0.0004106141236674378                       
29945.56387944347         4157.551764756559         -5002.380988457072        -2525.262563098379        0.885328855712329         -2.787058225610843        6.968476664621462         5450.000000058208         6975.693961007755         0.0005508701068369882     97.80244135584849         219.9094754919757         306.6810128844998          118.6647780257025         0.0004100364207276308                       
29945.56399518421         4166.160840618851         -5029.957405710977        -2455.430535787657        0.8364691975046088        -2.728170939065524        6.997791948031299         5459.999999881256         6975.82978649249          0.0005334414910964922     97.80237350139548         221.2564791537646         306.6810393355826          117.938333855367          0.0004094181925552536                       
29945.56411092495         4174.280815947904         -5056.94333309692         -2385.309466968786        0.7875097121502903        -2.668961411457056        7.02628438538675          5470.000000018626         6975.962252259993         0.0005161196912945767     97.80230758772124         222.6095451366791         306.6810642055334          117.2058267856226         0.0004087645478177693                       
29945.56422666569         4181.910721388352         -5083.335583055862        -2314.907602365089        0.7384561851981013        -2.609436619922954        7.053950540472695         5480.000000155997         6976.091286594063         0.0004989061677442807     97.80224362458469         223.9683256843084         306.6810875458065          116.467604593276          0.0004080782129024769                       
29945.56434240643         4189.04964550895          -5109.131038003457        -2244.233221570556        0.6893144157994853        -2.549603582137641        7.080787075498346         5489.999999979045         6976.216819871756         0.0004818021309667065     97.80218161979047         225.3324342560165         306.6811094080645          115.7240538383764         0.0004073635023834515                       
29945.56445814717         4195.696734934797         -5134.326650731538        -2173.294637061742        0.6400902159388501        -2.489469355526341        7.106790751870998         5500.000000116415         6976.338785020012         0.0004648085161990394     97.80212157947606         226.7014463785951         306.6811298440181          114.9755990125819         0.0004066243602578537                       
29945.56457388791         4201.851194471599         -5158.919444801443        -2102.100193201898        0.5907894096118178        -2.429041036419608        7.131958430973595         5509.999999939464         6976.457117968778         0.0004479259562232774     97.80206350844634         228.0749007298035         306.6811489052683          114.2227014556556         0.0004058642011272521                       
29945.56468962865         4207.512287221452         -5182.906514928585        -2030.658265237367        0.5414178319511976        -2.368325759143985        7.156287074930213         5520.000000076834         6976.571758078291         0.0004311547537631867     97.8020074105538          229.4523001872045         306.6811666431544          113.4658583066851         0.0004050875777937384                       
29945.56480536939         4212.679334689637         -5206.285027357585        -1958.977258286465        0.4919813283033261        -2.307330695046882        7.179773747341149         5529.999999899883         6976.682648515774         0.0004144948549057354     97.80195328911948         230.8331124456345         306.6811831086134          112.7056018866841         0.0004042950196529043                       
29945.56492111013         4217.351716881954         -5229.052220227339        -1887.06560632124         0.4424857532605335        -2.246063051457549        7.202415613969974         5540.000000037253         6976.789736559597         0.0003979458249033913     97.80190114738643         232.2167697220388         306.6811983520537          111.9424999938447         0.0004034916883117725                       
29945.56503685087         4221.528872392182         -5251.205403925391        -1814.931771142662        0.3929369696586522        -2.184530070589167        7.224209943364819         5549.999999860302         6976.89297380983          0.0003815068277551372     97.80185098899351         233.6026669118042         306.6812124232496          111.1771577473043         0.0004026791719571188                       
29945.56515259161         4225.21029847942          -5272.741961431072        -1742.584241350012        0.3433408475511772        -2.122739028390699        7.245154107398847         5559.999999997672         6976.992316289194         0.0003651766107495463     97.80180281845352         234.9901574280635         306.6812253712617          110.4102217479507         0.000401862208679492                        
