CREME.TDBModJulian        CREME.EarthMJ2000Eq.X     CREME.EarthMJ2000Eq.Y     CREME.EarthMJ2000Eq.Z     CREME.EarthMJ2000Eq.VX    CREME.EarthMJ2000Eq.VY    CREME.EarthMJ2000Eq.VZ    CREME.ElapsedSecs         
29945.60149518422         -4162.186528625033        5600.949500949509         1.809587450766494         0.8221278541800005        0.6133602086863579        -7.487936911460065        8700.000000069849         
29945.60161092496         -4153.721289291647        5606.754474937382         -73.06842384710706        0.8709034621308862        0.5476232395992725        -7.487518954317778        8709.999999892898         
29945.6017266657          -4144.768799919953        5611.901751611827         -147.9378638928819        0.9195769092201023        0.4818220318633097        -7.486222677797947        8720.000000030268         
29945.60184240644         -4135.330110676899        5616.390727174333         -222.7899501672243        0.9681424858349316        0.4159643042540037        -7.484048233959609        8729.999999853317         
29945.60195814718         -4125.406328762847        5620.220875048045         -297.6159021864756        1.016594495016348         0.3500577821769226        -7.480995877874756        8739.999999990687         
29945.60207388793         -4114.998618281695        5623.391745939541         -372.4069425326423        1.064927253127293         0.2841101967614434        -7.477065967598414        8750.000000128057         
29945.60218962867         -4104.108200104326        5625.90296789153          -447.1542978830262        1.113135090519393         0.218129283953856         -7.472258964126646        8759.999999951106         
29945.60230536941         -4092.736351725388        5627.754246326494         -521.8492000393752        1.161212352198034         0.1521227836099018        -7.46657543134247         8770.000000088476         
29945.60242111015         -4080.884407113443        5628.945364081233         -596.4828869564303        1.209153398485719         0.08609843858685383       -7.460016035949715        8779.999999911524         
29945.60253685089         -4068.553756554487        5629.476181432339         -671.0466037697554        1.256952605683627         0.02006399383524525       -7.452581547394815        8790.000000048894         
29945.60265259163         -4055.74584648886         5629.346636112597         -745.5316038227202        1.304604366731295         -0.04597280450964906      -7.444272837776546        8799.999999871943         
29945.60276833237         -4042.462179341572        5628.556743318278         -819.9291496925222        1.352103091864357         -0.1120042100364683       -7.435090881743727        8810.000000009313         
29945.60288407311         -4028.704313346064        5627.106595707362         -894.2305142151264        1.399443209270245         -0.1780224769664546       -7.425036756380892        8820.000000146683         
29945.60299981385         -4014.473862361421        5624.99636338867          -968.4269815089998        1.446619165741788         -0.2440198610620682       -7.414111641081938        8829.999999969732         
29945.60311555459         -3999.772495683055        5622.226293901901         -1042.509847997524        1.493625427328628         -0.3099886205354204       -7.402316817411778        8840.000000107102         
29945.60323129533         -3984.601937846895        5618.796712188609         -1116.470423429965        1.540456479986378         -0.3759210169564214       -7.389653668956012        8849.999999930151         
29945.60334703607         -3968.963968427086        5614.70802055407          -1190.300031900873        1.587106830223446         -0.4418093161605315       -7.376123681158617        8860.000000067521         
29945.60346277681         -3952.860421827237        5609.960698620102         -1263.990012867814        1.63357100574544          -0.5076457891560142       -7.361728441147712        8869.99999989057          
29945.60357851756         -3936.293187065242        5604.555303268796         -1337.53172216728         1.679843556097099         -0.5734227130305815       -7.346469637549363        8880.00000002794          
29945.60369425829         -3919.264207551688        5598.492468577193         -1410.916533028696        1.725919053301656         -0.639132371857326        -7.330349060289515        8889.999999850988         
29945.60380999904         -3901.775480861877        5591.772905742906         -1484.135837086376        1.771792092497557         -0.7047670575998344       -7.313368600384015        8899.999999988358         
29945.60392573978         -3883.829058501516        5584.397403000694         -1557.181045389322        1.817457292572484         -0.770319071016374        -7.295530249716798        8910.000000125729         
29945.60404148052         -3865.42704566605         5576.366825529991         -1630.043589408746        1.862909296794578         -0.8357807225630487       -7.276836100806216        8919.999999948777         
29945.60415722126         -3846.571600993725        5567.682115353424         -1702.714922043199        1.90814277344081          -0.9011443332958164       -7.257288346559589        8930.000000086147         
29945.604272962           -3827.264936312366        5558.34429122631          -1775.186518621184        1.953152416422416         -0.9664022357712658       -7.236889280015959        8939.999999909196         
29945.60438870274         -3807.509316379919        5548.354448517144         -1847.449877901136        1.997932945907325         -1.031546774946039        -7.215641294077106        8950.000000046566         
29945.60450444348         -3787.307058618784        5537.713759079118         -1919.496523068656        2.042479108939506         -1.096570309074805        -7.193546881226862        8959.999999869615         
29945.60462018422         -3766.660532843973        5526.423471112646         -1991.318002730881        2.086785680055163         -1.161465210606669        -7.170608633238713        8970.000000006985         
29945.60473592496         -3745.57216098512         5514.484909018955         -2062.90589190787         2.130847461895709         -1.226223867079919        -7.146829240871784        8980.000000144355         
29945.6048516657          -3724.044416802379        5501.899473244716         -2134.251793020891        2.174659285817433         -1.290838682015001        -7.1222114935552          8989.999999967404         
29945.60496740645         -3702.079825596235        5488.668640117776         -2205.347336877491        2.218216012497815         -1.355302075805623        -7.096758279060869        9000.000000104774         
29945.60508314718         -3679.680963911281        5474.793961673971         -2276.18418365325         2.261512532538379         -1.419606486607873        -7.070472583164736        9009.999999927823         
29945.60519888793         -3656.850459233975        5460.277065475068         -2346.754023870068        2.304543767064058         -1.483744371227259        -7.043357489296538        9020.000000065193         
29945.60531462866         -3633.590989684426        5445.119654417839         -2417.04857937091         2.347304668318966         -1.547708206003561        -7.015416178178102        9029.999999888241         
29945.60543036941         -3609.905283702235        5429.323506534318         -2487.059604290871        2.389790220258521         -1.611490487693386        -6.986651927450236        9040.000000025611         
29945.60554611015         -3585.796119726443        5412.890474783211         -2556.778886024452        2.43199543913785          -1.675083734350338        -6.95706811128824         9049.99999984866          
29945.60566185089         -3561.266325869599        5395.822486832552         -2626.198246188932        2.473915374096408         -1.738480486202679        -6.926668200006107        9059.99999998603          
29945.60577759163         -3536.318779586018        5378.12154483357          -2695.309541583735        2.515545107738732         -1.801673306528395        -6.895455759649436        9070.0000001234           
29945.60589333237         -3510.956407334237        5359.789725185829         -2764.104665145659        2.556879756711273         -1.864654782527558        -6.863434451577121        9079.999999946449         
29945.60600907311         -3485.182184233731        5340.829178293655         -2832.575546899873        2.597914472275239         -1.92741752619188         -6.830608032031853        9090.000000083819         
29945.60612481385         -3458.999133715918        5321.242128313888         -2900.714154906561        2.638644440875372         -1.98995417517136         -6.796980351699497        9099.999999906868         
29945.60624055459         -3432.410327169495        5301.03087289498          -2968.512496203104        2.6790648847046           -2.052257393637918        -6.762555355257392        9110.000000044238         
29945.60635629533         -3405.418883580153        5280.197782907465         -3035.962617741689        2.719171062264492         -2.114319873145925        -6.727337080911621        9119.999999867287         
29945.60647203607         -3378.027969164706        5258.745302165844         -3103.056607322241        2.758958268921463         -2.176134333489513        -6.691329659923311        9130.000000004657         
29945.60658777682         -3350.240796999676        5236.675947141924         -3169.786594520554        2.798421837458643         -2.237693523556578        -6.654537316124014        9140.000000142027         
29945.60670351755         -3322.060626644387        5213.992306669615         -3236.14475161153         2.837557138623367         -2.298990222179365        -6.61696436542024         9149.999999965075         
29945.6068192583          -3293.490763758606        5190.697041641253         -3302.12329448741         2.876359581670203         -2.360017238981547        -6.578615215287173        9160.000000102445         
29945.60693499904         -3264.534559714772        5166.792884695465         -3367.714483570873        2.914824614899469         -2.420767415221686        -6.539494364251664        9169.999999925494         
29945.60705073978         -3235.195411204865        5142.282639896616         -3432.910624722938        2.952947726191169         -2.481233624632987        -6.499606401364521        9180.000000062864         
29945.60716648052         -3205.476759841959        5117.169182405883         -3497.704070145508        2.990724443534281         -2.541408774259236        -6.458956005662206        9189.999999885913         
29945.60728222126         -3175.382091756505        5091.45545814398          -3562.087219278499        3.028150335551348         -2.601285805286845        -6.417547945617955        9200.000000023283         
29945.607397962           -3144.914937187395        5065.144483445594         -3626.052519691416        3.065221012018295         -2.660857693872876        -6.375387078582413        9209.999999846332         
29945.60751370274         -3114.078870067846        5038.239344705555         -3689.592467969289        3.101932124379429         -2.720117451968968        -6.332478350213851        9219.999999983702         
29945.60762944348         -3082.877507606161        5010.743198016785         -3752.699610592854        3.138279366257532         -2.77905812814107         -6.288826793898011        9230.000000121072         
29945.60774518422         -3051.314509861416        4982.659268800076         -3815.366544812885        3.174258473959027         -2.837672808384875        -6.244437530157675        9239.999999944121         
29945.60786092496         -3019.393579314121        4953.990851425732         -3877.585919518575        3.209865226974127         -2.89595461693686         -6.199315766051996        9250.000000081491         
29945.6079766657          -2987.118460431899        4924.741308827127         -3939.350436099844        3.24509544847192          -2.953896717080849        -6.153466794565695        9259.999999904539         
29945.60809240644         -2954.492939230243        4894.914072106215         -4000.652849303509        3.279945005790327         -3.011492311949989        -6.106895993988163        9270.00000004191          
29945.60820814718         -2921.520842828401        4864.512640131048         -4061.485968083176        3.314409810920884         -3.06873464532405         -6.059608827282568        9279.999999864958         
29945.60832388793         -2888.206039000437        4833.540579125345         -4121.842656442788        3.348485820988284         -3.125617002421962        -6.01161084144502         9290.000000002328         
29945.60843962867         -2854.552435721525        4802.001522250155         -4181.715834273706        3.382169038724622         -3.182132710689488        -5.962907666853892        9300.000000139698         
29945.60855536941         -2820.563980709524        4769.899169177671         -4241.098478185237        3.415455512938296         -3.238275140581947        -5.913505016609338        9309.999999962747         
29945.60867111015         -2786.244660961896        4737.237285657242         -4299.98362232851         3.448341338977495         -3.294037706341887        -5.863408685863132        9320.000000100117         
29945.60878685089         -2751.598502288008        4704.019703073636         -4358.364359213606        3.480822659188236         -3.349413866771622        -5.812624551138866        9329.999999923166         
29945.60890259163         -2716.629568836893        4670.250317997599         -4416.233840519826        3.512895663366884         -3.404397126000548        -5.761158569642607        9340.000000060536         
29945.60901833237         -2681.341962620503        4635.933091728772         -4473.58527789904         3.5445565892071           -3.458981034247134        -5.709016778564092        9349.999999883585         
29945.60913407311         -2645.739823032526        4601.072049831006         -4530.411943771987        3.575801722741182         -3.513159188575514        -5.656205294368534        9360.000000020955         
29945.60924981385         -2609.827326362813        4565.671281660158         -4586.707172117449        3.606627398775732         -3.566925233646576        -5.60273031207914         9369.999999844003         
29945.60936555459         -2573.608685307488        4529.734939884376         -4642.464359254205        3.637030001321593         -3.620272862463473        -5.548598104550399        9379.999999981374         
29945.60948129533         -2537.088148474773        4493.267239996988         -4697.676964615674        3.667005964018023         -3.673195817111464        -5.49381502173225         9390.000000118744         
29945.60959703607         -2500.269999886612        4456.272459821988         -4752.338511517154        3.696551770551048         -3.725687889491994        -5.438387489925212        9399.999999941792         
29945.60971277682         -2463.158558476132        4418.754939012249         -4806.442587915559        3.725663955065937         -3.777742922050929        -5.382322011026543        9410.000000079162         
29945.60982851755         -2425.758177581014        4380.719078540444         -4859.982847161587        3.754339102573767         -3.829354808500868        -5.325625161767532        9419.999999902211         
29945.6099442583          -2388.073244432829        4342.169340182801         -4912.953008744212        3.782573849352008         -3.880517494537437        -5.268303592942032        9430.000000039581         
29945.61005999904         -2350.108179642395        4303.110245995712         -4965.346859027405        3.810364883339115         -3.931224978549487        -5.210364028626285        9439.99999986263          
29945.61017573978         -2311.867436681218        4263.546377785284         -5017.158251979036        3.837708944523036         -3.981471312323105        -5.151813265390156        9450                      
29945.61029148052         -2273.35550135908         4223.482376569862         -5068.381109891818        3.864602825323633         -4.031250601739373        -5.092658171499867        9460.00000013737          
29945.61040722126         -2234.576891297838        4182.922942035627         -5119.009424096254        3.891043370968941         -4.080557007465767        -5.032905686112318        9469.999999960419         
29945.610522962           -2195.536155401481        4141.872831985291         -5169.037255665489        3.917027479865239         -4.129384745641145        -4.972562818461094        9480.000000097789         
29945.61063870274         -2156.237873322525        4100.336861779993         -5218.458736111956        3.942552103960884         -4.177728088554213        -4.911636647034248        9489.999999920838         
29945.61075444348         -2116.6866549248          4058.319903774434         -5267.268068075787        3.967614249103852         -4.225581365315414        -4.850134318743965        9500.000000058208         
29945.61087018422         -2076.887139742693        4015.826886745328         -5315.459526004867        3.992210975392975         -4.272938962522145        -4.788063048088196        9509.999999881256         
29945.61098592496         -2036.843996436909        3972.862795313231         -5363.027456826469        4.016339397522799         -4.319795324917242        -4.72543011630436         9520.000000018626         
29945.61110166571         -1996.561922246814        3929.432669357828         -5409.966280610377        4.039996685122042         -4.366144956040628        -4.662242870515233        9530.000000155997         
29945.61121740644         -1956.045642439432        3885.541603426728         -5456.270491223447        4.063180063085615         -4.411982418874078        -4.598508722867087        9539.999999979045         
29945.61133314719         -1915.299909755145        3841.194746137855         -5501.934656975493        4.085886811900148         -4.457302336479001        -4.534235149660216        9550.000000116415         
29945.61144888792         -1874.329503850181        3796.397299575486         -5546.953421256449        4.108114267963007         -4.502099392627181        -4.469429690471931        9559.999999939464         
29945.61156462867         -1833.139230735937        3751.154518680031         -5591.321503164727        4.129859823894737         -4.546368332424398        -4.404099947272138        9570.000000076834         
29945.61168036941         -1791.733922215207        3705.471710631599         -5635.033698126689        4.151120928844929         -4.590103962926842        -4.338253583531587        9579.999999899883         
29945.61179611015         -1750.118435315398        3659.354234227443         -5678.084878507166        4.171895088791441         -4.633301153750276        -4.271898323322915        9590.000000037253         
29945.61191185089         -1708.297651718774        3612.807499253351         -5720.46999421095         4.19217986683296          -4.675954837671846        -4.205041950414581        9599.999999860302         
29945.61202759163         -1666.276477189813        3565.836965849052         -5762.1840732752          4.211972883474857         -4.718060011224499        -4.137692307357785        9609.999999997672         
29945.61214333238         -1624.059840999744        3518.448143867719         -5803.222222452665        4.23127181690832          -4.7596117352839          -4.069857294566512        9620.000000135042         
29945.61225907311         -1581.652695348314        3470.646592229638         -5843.579627785692        4.250074403282702         -4.800605135647822        -4.001544869390773        9629.99999995809          
29945.61237481386         -1539.060014782876        3422.437918270117         -5883.251555170921        4.268378436971091         -4.841035403607908        -3.932763045183171        9640.000000095461         
29945.61249055459         -1496.286795614853        3373.82777708173          -5922.233350914619        4.286181770829033         -4.880897796513755        -3.863519890358903        9649.999999918509         
29945.61260629534         -1453.338055333651        3324.82187085094          -5960.520442278574        4.303482316446403         -4.920187638329241        -3.793823527449294        9660.000000055879         
29945.61272203608         -1410.218832018077        3275.425948189214         -5998.108338016503        4.320278044392388         -4.95890032018106         -3.72368213214899         9669.999999878928         
29945.61283777682         -1366.934183745358        3225.64580345868          -6034.992628900889        4.336566984453544         -4.997031300899348        -3.653103932356915        9680.000000016298         
29945.61295351756         -1323.489187997803        3175.487276092425         -6071.16898824021         4.35234722586491          -5.03457610755039         -3.582097207211092        9690.000000153668         
29945.6130692583          -1279.888941067189        3124.956249909505         -6106.633172386473        4.367616917534152         -5.071530335961314        -3.510670286117474        9699.999999976717         
29945.61318499904         -1236.138557456947        3074.058652424739         -6141.381021233021        4.382374268258705         -5.107889651236718        -3.438831547772862        9710.000000114087         
29945.61330073978         -1192.243169282207        3022.800454153397         -6175.408458702519        4.396617546935888         -5.143649788267178        -3.366589419182046        9719.999999937136         
29945.61341648052         -1148.207925667776        2971.18766791082          -6208.711493225109        4.410345082765965         -5.178806552229555        -3.29395237466928         9730.000000074506         
29945.61353222126         -1104.037992144124        2919.226348107101         -6241.286218206628        4.423555265448147         -5.213355819079075        -3.220928934884206        9739.999999897555         
29945.613647962           -1059.738550041446        2866.922590036863         -6273.128812486879        4.436246545369476         -5.247293536033092        -3.147527665802343        9750.000000034925         
29945.61376370274         -1015.314795881866        2814.282529164264         -6304.23554078786         4.448417433786612         -5.280615722046497        -3.073757177720262        9759.999999857973         
29945.61387944348         -970.7719407698602        2761.312340403278         -6334.602754151941        4.460066503000458         -5.313318468278721        -2.999626124245556        9769.999999995343         
29945.61399518423         -926.1152097809779        2708.018237393343         -6364.226890369888        4.471192386523648         -5.345397938552249        -2.925143201281734        9780.000000132713         
29945.61411092497         -881.3498413489103        2654.406471770483         -6393.104474398736        4.481793779240832         -5.376850369802623        -2.850317146008157        9789.999999955762         
29945.61422666571         -836.4810866510018        2600.483332433956         -6421.232118769426        4.491869437561773         -5.407672072519869        -2.775156735855119        9800.000000093132         
29945.61434240645         -791.5142089922616        2546.25514480854          -6448.606523984166        4.501418179567231         -5.43785943118129         -2.699670787474224        9809.999999916181         
29945.61445814719         -746.4544831879571        2491.728270102535         -6475.224478903481        4.510438885147599         -5.467408904675588        -2.623868155704145        9820.000000053551         
29945.61457388793         -701.307194944852         2436.909104561561         -6501.082861122894        4.518930496134308         -5.496317026718241        -2.547757732531919        9829.9999998766           
29945.61468962867         -656.0776402411709        2381.80407871825          -6526.178637339191        4.526892016423941         -5.524580406258126        -2.471348446049874        9840.00000001397          
29945.61480536941         -610.7711247053568        2326.419656637921         -6550.508863706246        4.534322512095091         -5.552195727875297        -2.394649259408321        9850.00000015134          
29945.61492111015         -565.3929629936969        2270.762335160309         -6574.070686180352        4.541221111517911         -5.579159752169899        -2.317669169764141        9859.999999974389         
29945.61503685089         -519.9484781668904        2214.838643137462         -6596.861340855002        4.547587005456354         -5.605469316142166        -2.240417207225375        9870.000000111759         
29945.61515259163         -474.443001065629         2158.655140667874         -6618.878154285117        4.553419447163111         -5.63112133356345         -2.162902433791954        9879.999999934807         
29945.61526833237         -428.8818696852662        2102.218418326959         -6640.118543800649        4.558717752467197         -5.656112795338254        -2.085133942292685        9890.000000072177         
29945.61538407311         -383.270428549646         2045.535096393943         -6660.580017809533        4.563481299854213         -5.680440769857218        -2.00712085531862         9899.999999895226         
29945.61549981386         -337.6140280841665        1988.611824075283         -6680.26017608998         4.567709530539251         -5.704102403340989        -1.928872324152936        9910.000000032596         
29945.61561555459         -291.9180239881514        1931.455278724678         -6699.15671007201         4.571401948532439         -5.727094920175005        -1.850397527697452        9919.999999855645         
29945.61573129534         -246.1877766066025        1874.072165059787         -6717.267403108279        4.574558120697128         -5.749415623235073        -1.771705671395898        9929.999999993015         
29945.61584703608         -200.4286503014073        1816.469214375739         -6734.590130734086        4.577177676800697         -5.771061894203761        -1.692805986154076        9940.000000130385         
29945.61596277682         -154.646012822075         1758.653183755519         -6751.122860916589        4.579260309557983         -5.792031193877529        -1.613707727257035        9949.999999953434         
29945.61607851756         -108.845234676076         1700.630855277333         -6766.863654293172        4.580805774667328         -5.812321062464595        -1.534420173283384        9960.000000090804         
29945.6161942583          -63.03168849885743        1642.409035219041         -6781.810664398936        4.581813890839234         -5.831929119873482        -1.454952625016876        9969.999999913853         
29945.61630999904         -17.21074842360882        1583.994553259748         -6795.962137883302        4.582284539817631         -5.850853065992205        -1.375314404355377        9980.000000051223         
29945.61642573978         28.6122105491476          1525.394261678654         -6809.316414715685        4.58221766639375          -5.869090680958094        -1.295514853217373        9989.999999874271         
29945.61654148052         74.43181318206878         1466.615034551247         -6821.871928380223        4.581613278412594         -5.886639825418182        -1.215563332446121        10000.00000001164         
29945.61665722126         120.2426846315293         1407.663766942951         -6833.627206059537        4.580471446772024         -5.90349844078017         -1.135469220711573        10010.00000014901         
29945.616772962           166.0394510781154         1348.547374100298         -6844.580868807495        4.578792305414436         -5.919664549453902        -1.055241913410224        10019.99999997206         
29945.61688870275         211.8167403569975         1289.272790639739         -6854.731631710974        4.576576051311053         -5.935136255083352        -0.9748908215629863       10030.00000010943         
29945.61700444348         257.5691825881092         1229.846969734185         -6864.078304040582        4.573822944438821         -5.949911742769069        -0.8944253707112372       10039.99999993248         
29945.61712018423         303.291410806058          1170.276882297368         -6872.619789390336        4.570533307749903         -5.963989279281073        -0.8138549998111561       10050.00000006985         
29945.61723592496         348.9780615896947         1110.56951616612          -6880.355085806279        4.566707527133805         -5.977367213262174        -0.7331891601264975       10059.9999998929          
29945.61735166571         394.6237756912661         1050.73187528067          -6887.283285904005        4.562346051372105         -5.99004397542168         -0.6524373141199136       10070.00000003027         
29945.61746740645         440.2231986650788         990.770978863051          -6893.403576975112        4.557449392085809         -6.002018078719484        -0.5716089343429654       10079.99999985332         
29945.61758314719         485.7709814955998         930.6938605937135         -6898.715241082522        4.552018123675335         -6.013288118540496        -0.4907135023249503       10089.99999999069         
29945.61769888793         531.2617812249197         870.5075677864426         -6903.217655144707        4.546052883253137         -6.023852772859413        -0.4097605074606762       10100.00000012806         
29945.61781462867         576.6902615795049         810.2191605616778         -6906.910291008779        4.539554370568959         -6.0337108023958          -0.3287594458973133       10109.99999995111         
29945.61793036941         622.0510935961676         749.8357110183282         -6909.79271551244         4.532523347927762         -6.042861050759459        -0.2477198194204534       10120.00000008848         
29945.61804611015         667.3389562471755         689.3643024041851         -6911.864590534796        4.524960640100296         -6.051302444586084        -0.1666511343395083       10129.99999991152         
29945.61816185089         712.548537064433          628.8120282850244         -6913.125673036021        4.516867134226351         -6.059033993663164        -0.08556290037257745      10140.00000004889         
29945.61827759163         757.674532762657          568.1859917125003         -6913.575815085867        4.508243779710694         -6.066054791046142        -0.004464629530915283     10149.99999987194         
29945.61839333237         802.7116498614755         507.4933043909247         -6913.214963881013        4.499091588111695         -6.072364013164808        0.07663416499687066       10160.00000000931         
29945.61850907312         847.6546053063779         446.7410858430343         -6912.04316175126         4.489411633022672         -6.077960919919901        0.1577239699607572        10170.00000014668         
29945.61862481385         892.4981270884387         385.9364625748372         -6910.06054615457         4.479205049945947         -6.082844854769927        0.2387952731652539        10179.99999996973         
29945.6187405546          937.2369548627495         325.0865672396426         -6907.267349660934        4.468473036159653         -6.087015244808175        0.319838564585226         10190.0000001071          
29945.61885629534         981.8658405654792         264.1985378013694         -6903.663899925099        4.457216850577281         -6.090471600829922        0.4008443374814613        10199.99999993015         
29945.61897203608         1026.379549029497         203.2795166972297         -6899.250619648123        4.445437813600011         -6.093213517389817        0.4818030895158548        10210.00000006752         
29945.61908777682         1070.772858598479         142.3366499998908         -6894.028026527798        4.433137306961813         -6.095240672849441        0.5627053238660739        10219.99999989057         
29945.61920351756         1115.040561739434         81.37708657920763         -6887.996733197917        4.420316773567378         -6.096552829415038        0.6435415503395784        10230.00000002794         
29945.6193192583          1159.177465653567         20.40797726362935         -6881.157447156411        4.406977717322844         -6.097149833165408        0.7243022864868625        10239.99999985099         
29945.61943499904         1203.178392885422         -40.563525998625          -6873.510970682354        4.393121702959387         -6.097031614069961        0.8049780587137879        10249.99999998836         
29945.61955073978         1247.038181930217         -101.530270978522         -6865.058200741856        4.37875035584967          -6.096198185996938        0.8855594033928799        10260.00000012573         
29945.61966648052         1290.751687839311         -162.485106005202         -6855.800128882845        4.363865361817184         -6.094649646711775        0.9660368679734506        10269.99999994878         
29945.61978222126         1334.313782823734         -223.4208808049019        -6845.737841118742        4.348468466938487         -6.092386177865637        1.046401012090427         10280.00000008615         
29945.619897962           1377.719356855694         -284.3304473397147        -6834.872517801086        4.33256147733838          -6.089408044974114        1.126642408671749         10289.9999999092          
29945.62001370274         1420.963318268009         -345.2066606460849        -6823.205433481059        4.31614625897805          -6.085715597386071        1.206751645044201         10300.00000004657         
29945.62012944348         1464.040594351383         -406.042379672946         -6810.737956759979        4.299224737436172         -6.081309268242665        1.286719324037569         10309.99999986961         
29945.62024518423         1506.946131949455         -466.8304681193972        -6797.471550128756        4.281798897683039         -6.076189574426541        1.366536065086963         10320.00000000698         
29945.62036092497         1549.674898051556         -527.563795271822         -6783.40776979634         4.263870783847715         -6.070357116501195        1.446192505333203         10330.00000014435         
29945.62047666571         1592.221880383109         -588.2352368403543        -6768.548265507166        4.245442498978241         -6.063812578640523        1.525679300721124         10339.9999999674          
29945.62059240645         1634.582087993584         -648.8376757945894        -6752.894780347629        4.226516204794948         -6.056556728548574        1.604987127095671         10350.00000010477         
29945.62070814719         1676.750551841963         -709.3640031984412        -6736.449150541621        4.207094121436875         -6.048590417369481        1.684106681295671         10359.99999992782         
29945.62082388793         1718.722325379631         -769.8071190440545        -6719.213305235126        4.187178527201332         -6.039914579587628        1.763028682245127         10370.00000006519         
29945.62093962867         1760.492485130624         -830.1599330846658        -6701.189266269925        4.166771758276648         -6.030530232918026        1.841743872041935         10379.99999988824         
29945.62105536941         1802.05613126918          -890.4153656663221        -6682.379147946422        4.145876208468129         -6.020438478186933        1.920243017043877         10390.00000002561         
29945.62117111015         1843.408388194506         -950.5663485583552        -6662.785156775631        4.124494328917248         -6.009640499202717        1.998516908951764         10399.99999984866         
29945.62128685089         1884.544405102711         -1010.605825782516        -6642.409591220342        4.102628627814119         -5.998137562616999        2.076556365889616         10409.99999998603         
29945.62140259163         1925.459356555823         -1070.526754440673        -6621.2548414255          4.080281670103273         -5.985931017776055        2.154352233481729         10420.0000001234          
29945.62151833237         1966.148443047839         -1130.322105540976        -6599.323388937826        4.057456077182779         -5.973022296562543        2.231895385926535         10429.99999994645         
29945.62163407312         2006.606891567724         -1189.984864822386        -6576.617806414729        4.034154526596745         -5.959412913227532        2.309176727067087         10440.00000008382         
29945.62174981385         2046.829956159308         -1249.508033577482        -6553.140757322513        4.010379751721223         -5.945104464212876        2.386187191458089         10449.99999990687         
29945.6218655546          2086.81291847801          -1308.884629473439        -6528.894995623948        3.986134541443579         -5.930098627963938        2.462917745429302         10460.00000004424         
29945.62198129533         2126.551088344316         -1368.107687371086        -6503.883365455209        3.961421739835341         -5.914397164732709        2.539359388145247         10469.99999986729         
29945.62209703608         2166.039804293964         -1427.170260141949        -6478.108800792259        3.936244245818575         -5.898001916371318        2.615503152661032         10480.00000000466         
29945.62221277682         2205.274434124748         -1486.06541948318         -6451.574325106663        3.91060501282583          -5.880914806115971        2.691340106974217         10490.00000014203         
29945.62232851756         2244.250375439902         -1544.786256730279        -6424.283051010938        3.884507048453687         -5.863137838361351        2.76686135507258          10499.99999996508         
29945.6224442583          2282.963056187977         -1603.325883667505        -6396.23817989342         3.857953414109955         -5.844673098425494        2.842058037977658         10510.00000010245         
29945.62255999904         2321.407935199165         -1661.677433335904        -6367.443001542728        3.830947224654553         -5.825522752305167        2.916921334783941         10519.99999992549         
29945.62267573978         2359.580502717994         -1719.834060838824        -6337.900893761856        3.803491648034123         -5.805689046421793        2.991442463693609         10530.00000006286         
29945.62279148052         2397.476280932353         -1777.788944144861        -6307.615321971951        3.775589904910417         -5.785174307357928        3.065612683046668         10539.99999988591         
29945.62290722126         2435.090824498749         -1835.535284888105        -6276.589838805789        3.747245268282496         -5.763980941584353        3.139423292346395         10550.00000002328         
29945.62302296201         2472.419721063767         -1893.066309165625        -6244.828083691044        3.718461063102797         -5.742111435177772        3.212865633279938         10559.99999984633         
29945.62313870275         2509.458591781665         -1950.375268332074        -6212.333782423367        3.689240665887095         -5.719568353529191        3.285931090733975         10569.9999999837          
29945.62325444349         2546.203091828025         -2007.455439791338        -6179.11074672933         3.659587504318428         -5.696354341042984        3.358611093805306         10580.00000012107         
29945.62337018423         2582.648910909422         -2064.300127785124        -6145.162873819296        3.629505056845014         -5.672472120826691        3.43089711680626          10589.99999994412         
29945.62348592497         2618.791773769044         -2120.902664178402        -6110.494145930256        3.598996852272209         -5.647924494371591        3.502780680264795         10600.00000008149         
29945.62360166571         2654.627440688193         -2177.25640924161         -6075.108629858702        3.568066469348566         -5.622714341224069        3.574253351919172         10609.99999990454         
29945.62371740645         2690.15170798363          -2233.354752429523        -6039.01047648356         3.536717536346033         -5.596844618647832        3.645306747707104         10620.00000004191         
29945.62383314719         2725.360408500676         -2289.191113156694        -6002.203920279286        3.504953730634335         -5.57031836127701         3.71593253274924          10629.99999986496         
29945.62394888793         2760.249412102048         -2344.758941569392        -5964.693278819139        3.472778778249609         -5.54313868076018         3.786122422326883         10640.00000000233         
29945.62406462868         2794.814626152334         -2400.051719313929        -5926.482952268707        3.440196453457316         -5.515308765395359        3.855868182853827         10650.0000001397          
29945.62418036941         2829.051995998082         -2455.062960301285        -5887.577422869753        3.407210578309509         -5.486831879755991        3.92516163284219          10659.99999996275         
29945.62429611016         2862.95750544343          -2509.786211467963        -5847.981254414426        3.373825022196485         -5.457711364308016        3.993994643862138         10670.00000010012         
29945.62441185089         2896.527177221218         -2564.21505353296         -5807.699091709906        3.340043701392892         -5.427950635018           4.062359141495389         10679.99999992317         
29945.62452759164         2929.757073459544         -2618.343101750772        -5766.735660033551        3.305870578598329         -5.397553182952436        4.130247106282378         10690.00000006054         
29945.62464333238         2962.643296143692         -2672.16400666036         -5725.095764578597        3.271309662472505         -5.366522573868225        4.197650574662969         10699.99999988358         
