JD_TBD,MET,segmentID,segmentType,configID,propaMode,forcesID,atmosModel,activeSC,x,y,z,vx,vy,vz,EarthOESMA,EarthOEeccentricity,EarthOERAAN,EarthOEargPeriapsis,EarthOEinclination,EarthOEtrueAnomaly,EarthOEmeanAnomaly
2459945.602189629,8760.0,2,0,0,1,0,nrlmsise00,0,-5001204.695307027,5938182.405946984,3449775.6792893237,-984.6935705043402,2669.0649146305896,-5851.376787584133,7739076.583584293,0.09832395121435092,306.61480219479836,341.4066089773583,97.79999999999997,174.39742419100233,173.2109761567195
2459945.6023053695,8770.0,2,0,0,1,0,nrlmsise00,0,-5010888.982535698,5964679.7718749475,3391150.4257612047,-952.154657978244,2630.381080400878,-5873.609537936243,7739076.583584291,0.09832395121435106,306.61480219479836,341.40660897735836,97.79999999999997,174.8361622022282,173.74229816267737
2459945.6024211105,8780.0,2,0,0,1,0,nrlmsise00,0,-5020247.606656037,5990789.486833516,3332304.7775307586,-919.5612022452389,2591.5350297011596,-5895.455588373897,7739076.583584291,0.09832395121435111,306.61480219479836,341.40660897735836,97.79999999999997,175.2748343067341,174.27362016863526
2459945.602536851,8790.0,2,0,0,1,0,nrlmsise00,0,-5029280.029836227,6016509.937925354,3273242.6057807757,-886.9147231632219,2552.528615896864,-5916.914102826694,7739076.583584293,0.09832395121435064,306.6148021947983,341.40660897735836,97.79999999999997,175.71344610307295,174.8049421745932
2459945.6026525917,8800.0,2,0,0,1,0,nrlmsise00,0,-5037985.729437458,6041839.530783781,3213967.790035168,-854.2167394960021,2513.363691776438,-5937.984249122933,7739076.583584294,0.0983239512143507,306.6148021947983,341.4066089773585,97.79999999999997,176.15200318910487,175.33626418055104
2459945.6027683327,8810.0,2,0,0,1,0,nrlmsise00,0,-5046364.198003606,6066776.689567713,3154484.2181205074,-821.4687690382248,2474.0421096955133,-5958.6651988852955,7739076.583584294,0.0983239512143509,306.61480219479836,341.40660897735836,97.79999999999998,176.5905111620602,175.86758618650904
2459945.6028840733,8820.0,2,0,0,1,0,nrlmsise00,0,-5054414.94325217,6091319.856958066,3094795.786128587,-788.672328740749,2434.565721722488,-5978.956127430067,7739076.58358429,0.09832395121435097,306.61480219479836,341.40660897735836,97.79999999999997,177.0289756186018,176.39890819246693
2459945.602999814,8830.0,2,0,0,1,0,nrlmsise00,0,-5062137.488066464,6115467.494155615,3034906.3983799783,-755.8289348364597,2394.9363797855067,-5998.856213669901,7739076.583584287,0.09832395121435102,306.6148021947983,341.40660897735836,97.79999999999997,177.4674021548892,176.9302301984249
2459945.603115555,8840.0,2,0,0,1,0,nrlmsise00,0,-5069531.370489066,6139218.080880333,2974819.9673885335,-722.9401029665065,2355.15593582083,-6018.364640020106,7739076.58358429,0.09832395121435075,306.61480219479836,341.40660897735836,97.79999999999997,177.90579636664162,177.46155220438274
2459945.6032312955,8850.0,2,0,0,1,0,nrlmsise00,0,-5076596.143716533,6162570.115372219,2914540.413826818,-690.007348306953,2315.2262419225663,-6037.480592308482,7739076.583584288,0.09832395121435111,306.61480219479836,341.40660897735836,97.79999999999997,178.34416384920337,177.99287421034072
2459945.603347036,8860.0,2,0,0,1,0,nrlmsise00,0,-5083331.37609539,6185522.114393632,2854071.6664924184,-657.032185695826,2275.1491504937558,-6056.203259688692,7739076.583584291,0.09832395121435114,306.61480219479836,341.40660897735853,97.79999999999997,178.78251019760708,178.52419621629858
2459945.603462777,8870.0,2,0,0,1,0,nrlmsise00,0,-5089736.651119378,6208072.613233139,2793417.6622751015,-624.0161297605518,2234.926514398786,-6074.53183455717,7739076.583584288,0.09832395121435128,306.6148021947983,341.4066089773585,97.79999999999997,179.22084100663966,179.05551822225652
2459945.6035785177,8880.0,2,0,0,1,0,nrlmsise00,0,-5095811.5674279975,6230220.165710899,2732582.346124791,-590.960695045767,2194.560187117132,-6092.465512473586,7739076.583584287,0.09832395121435145,306.61480219479836,341.40660897735853,97.79999999999998,179.6591618709064,179.5868402282144
2459945.603668431,8887.7685,4,0,0,1,0,nrlmsise00,0,-5100302.614241841,6247146.476480525,2685199.8191979853,-595.277451696377,2277.9912905899655,-6430.435277430103,8500013.263168843,6.316806175840359e-07,306.6148021947983,72.37896754881052,97.79999999999998,89.02730957321293,89.02723719837743
2459945.603784172,8897.7685,4,0,0,1,0,nrlmsise00,0,-5106089.8073758315,6269723.408156482,2620809.0208941814,-562.1549148712492,2237.3706220362274,-6447.654728333621,8500013.263168845,6.31680617614848e-07,306.6148021947983,72.37896754517006,97.79999999999997,89.48890566762583,89.48883328523924
2459945.6038999124,8907.7685,4,0,0,1,0,nrlmsise00,0,-5111545.590918902,6291893.404868845,2556248.1195803806,-528.9958920159028,2196.604738075304,-6464.455695422225,8500013.263168843,6.316806175881649e-07,306.6148021947983,72.37896753211189,97.79999999999997,89.95050176675845,89.95042938151873
2459945.604015653,8917.7685,4,0,0,1,0,nrlmsise00,0,-5116669.610769735,6313655.027685285,2491521.3055696464,-495.8025353102157,2155.6962846119663,-6480.837088245783,8500013.263168843,6.316806175873141e-07,306.61480219479836,72.3789675522589,97.79999999999998,90.41209782798778,90.41202544459306
2459945.604131394,8927.7685,4,0,0,1,0,nrlmsise00,0,-5121461.534360068,6335006.864178928,2426632.7799434406,-462.5769991623653,2114.647916804265,-6496.797843586598,8500013.263168842,6.316806176004503e-07,306.61480219479836,72.37896753819048,97.79999999999998,90.87369391873447,90.87362154188277
2459945.6042471346,8937.7685,4,0,0,1,0,nrlmsise00,0,-5125921.050676281,6355947.528520029,2361586.754278952,-429.321440068996,2073.4622988911956,-6512.336925528415,8500013.263168843,6.31680617679366e-07,306.61480219479836,72.37896749303184,97.79999999999998,91.33529003587383,91.33521767026274
2459945.604362875,8947.7685,4,0,0,1,0,nrlmsise00,0,-5130047.8702795785,6376475.661565919,2296387.4503757427,-396.03801647525313,2032.1421040197756,-6527.4533255236565,8500013.263168843,6.316806176218558e-07,306.6148021947983,72.37896750551198,97.79999999999997,91.79688609067749,91.79681374100392
2459945.6044786163,8957.7685,4,0,0,1,0,nrlmsise00,0,-5133841.725324778,6396589.930949217,2231039.0999817345,-362.7288886346887,1990.6900140715454,-6542.146062458871,8500013.263168842,6.316806176221686e-07,306.61480219479836,72.37896753336541,97.79999999999998,92.25848212541203,92.25840979637184
2459945.604594357,8967.7685,4,0,0,1,0,nrlmsise00,0,-5137302.369577686,6416289.031164302,2165545.9445185466,-329.39621846905027,1949.1087194884974,-6556.414182718416,8500013.263168843,6.316806175842948e-07,306.61480219479836,72.37896751366819,97.8,92.72007820300273,92.72000589929037
2459945.6047100974,8977.7685,4,0,0,1,0,nrlmsise00,0,-5140429.578431087,6435571.683652051,2099912.234806207,-296.0421694279628,1907.4009190984555,-6570.256760246344,8500013.263168842,6.316806177020321e-07,306.61480219479836,72.37896750422438,97.79999999999998,93.18167426564716,93.18160199195547
2459945.6048258385,8987.7685,4,0,0,1,0,nrlmsise00,0,-5143223.148919312,6454436.6368828155,2034142.2307872544,-262.6689063485093,1865.5693199399054,-6583.672896606508,8500013.26316884,6.316806176352083e-07,306.61480219479836,72.37896748926522,97.79999999999998,93.64327032911602,93.64319809013595
2459945.604941579,8997.7685,4,0,0,1,0,nrlmsise00,0,-5145682.899731419,6472882.666437658,1968240.2012502446,-229.27859531472325,1823.6166370862952,-6596.661721040869,8500013.26316884,6.316806175978011e-07,306.61480219479836,72.37896751037324,97.79999999999998,94.10486635182907,94.10479415224928
2459945.6050573196,9007.7685,4,0,0,1,0,nrlmsise00,0,-5147808.671222953,6490908.575087812,1902210.4235526884,-195.87340351699876,1781.5455934698127,-6609.222390526009,8500013.26316884,6.316806177529936e-07,306.61480219479836,72.37896747321703,97.79999999999998,94.56646242812027,94.56639027262682
2459945.6051730607,9017.7685,4,0,0,1,0,nrlmsise00,0,-5149600.325426308,6508513.192872391,1836057.1833434291,-162.4554991114304,1739.358919704653,-6621.3540898278425,8500013.26316884,6.316806176432326e-07,306.61480219479836,72.37896747544946,97.79999999999998,95.02805846033957,95.02798635361572
2459945.6052888012,9027.7685,4,0,0,1,0,nrlmsise00,0,-5151057.746059683,6525695.377174324,1769784.7742844818,-129.02705107908866,1697.05935390979,-6633.05603155453,8500013.263168836,6.31680617649193e-07,306.61480219479836,72.3789674745842,97.79999999999997,95.48965449097648,95.48958243770228
2459945.605404542,9037.7685,4,0,0,1,0,nrlmsise00,0,-5152180.838534624,6542454.012794513,1703397.4977723556,-95.59022908524368,1654.6496415312554,-6644.327456207574,8500013.26316884,6.316806176811778e-07,306.61480219479836,72.37896747358648,97.79999999999998,95.95125051706927,95.95117852192134
2459945.605520283,9047.7685,4,0,0,1,0,nrlmsise00,0,-5152969.529962167,6558788.012024213,1636899.6626588718,-62.147203338543136,1612.1325351639482,-6655.167632231117,8500013.263168842,6.316806176443637e-07,306.61480219479836,72.37896748452367,97.79999999999998,96.41284652655433,96.41277459420552
2459945.6056360235,9057.7685,4,0,0,1,0,nrlmsise00,0,-5153423.769157561,6574696.314715626,1570295.5849714992,-28.700144450155694,1569.510794372977,-6665.575856059413,8500013.26316884,6.316806175636197e-07,306.61480219479836,72.37896750421945,97.79999999999998,96.874442522612,96.87437065773102
2459945.6057517645,9067.7685,4,0,0,1,0,nrlmsise00,0,-5153543.526643594,6590177.888350713,1503589.5876332207,4.748776707111599,1526.7871855145493,-6675.5514521624955,8500013.26316884,6.316806176284564e-07,306.61480219479836,72.37896748938367,97.79999999999998,97.3360385485369,97.3359667557881
2459945.605867505,9077.7685,4,0,0,1,0,nrlmsise00,0,-5153328.794652503,6605231.728108203,1436786.0001819588,38.19738913971359,1483.964481556423,-6685.093773090012,8500013.263168842,6.316806174891399e-07,306.61480219479836,72.37896754440814,97.79999999999998,97.79763449994185,97.79756278398499
2459945.6059832457,9087.7685,4,0,0,1,0,nrlmsise00,0,-5152779.587126478,6619856.856928812,1369889.158489564,71.643521874274,1441.0454618979256,-6694.20219951325,8500013.263168843,6.316806175024802e-07,306.61480219479836,72.37896753581911,97.79999999999998,98.25923051030558,98.25915887579532
2459945.6060989867,9097.7685,4,0,0,1,0,nrlmsise00,0,-5151895.939716753,6634052.325578654,1302903.404480398,105.08500409849212,1398.032912189559,-6702.876140265325,8500013.263168842,6.31680617599395e-07,306.61480219479836,72.37896751072573,97.79999999999998,98.72082653252427,98.72075498411004
2459945.6062147273,9107.7685,4,0,0,1,0,nrlmsise00,0,-5150677.909781293,6647817.212710853,1235833.085849521,138.51966530203853,1354.9296241521954,-6711.115032379553,8500013.263168842,6.316806175497769e-07,306.61480219479836,72.37896752116873,97.79999999999998,99.18242251456272,99.18235105688836
2459945.606330468,9117.7685,4,0,0,1,0,nrlmsise00,0,-5149125.576381071,6661150.624925335,1168682.5557805074,171.94533541743058,1311.7383953958831,-6718.918341125977,8500013.263168843,6.316806176042129e-07,306.61480219479836,72.3789675099732,97.79999999999998,99.6440185136018,99.64394715130521
2459945.606446209,9127.7685,4,0,0,1,0,nrlmsise00,0,-5147239.040274931,6674051.696826819,1101456.1726629008,205.3598449608807,1268.4620292382658,-6726.2855600460825,8500013.263168842,6.316806176437606e-07,306.61480219479836,72.37896753730327,97.79999999999998,100.10561446948351,100.10554320719648
2459945.6065619495,9137.7685,4,0,0,1,0,nrlmsise00,0,-5145018.423913053,6686519.59108098,1034158.2998093357,238.76102517310554,1225.103334522635,-6733.216210985652,8500013.263168843,6.316806176987392e-07,306.61480219479836,72.37896751125203,97.79999999999998,100.56721047412121,100.567139316469
2459945.60667769,9147.7685,4,0,0,1,0,nrlmsise00,0,-5142463.871428998,6698553.498468794,966793.3051723375,272.1467081600876,1181.6651254356218,-6739.709844125807,8500013.263168843,6.316806176267842e-07,306.61480219479836,72.37896751956906,97.8,101.02880643977225,101.02873539137335
2459945.606793431,9157.7685,4,0,0,1,0,nrlmsise00,0,-5139575.548630356,6710152.637939059,899365.5610608202,305.514727033782,1138.1502213245449,-6745.766038012194,8500013.263168843,6.316806176201631e-07,306.61480219479836,72.37896753317604,97.79999999999998,101.49040239552193,101.49033146098766
2459945.6069091717,9167.7685,4,0,0,1,0,nrlmsise00,0,-5136353.642987981,6721316.256659089,831879.4438563052,338.8629160527574,1094.5614465144167,-6751.384399582336,8500013.263168842,6.316806176866422e-07,306.61480219479836,72.37896748274532,97.79999999999998,101.95199841070531,101.95192759463973
2459945.6070249123,9177.7685,4,0,0,1,0,nrlmsise00,0,-5132798.363623823,6732043.63006357,764339.3337288715,372.1891107627624,1050.9016301246365,-6756.564564191144,8500013.263168843,6.316806175955198e-07,306.61480219479836,72.3789675399786,97.8,102.41359431362842,102.41352362062777
2459945.6071406533,9187.7685,4,0,0,1,0,nrlmsise00,0,-5128909.941297352,6742334.061901592,696749.6143528628,405.4911481372079,1007.1736058853633,-6761.306195634577,8500013.263168842,6.316806177074162e-07,306.61480219479836,72.37896751771683,97.79999999999998,102.87519029145825,102.87511972611084
2459945.607256394,9197.7685,4,0,0,1,0,nrlmsise00,0,-5124688.628390582,6752186.884281832,629114.6726223666,438.766866717558,963.380211953594,-6765.608986171462,8500013.26316885,6.316806174978952e-07,306.61480219479836,72.37896757352543,97.79999999999997,103.33678618663771,103.33671575352359
2459945.6073721345,9207.7685,4,0,0,1,0,nrlmsise00,0,-5120134.698891687,6761601.457715903,561438.8983664834,472.014106753617,919.5242907289559,-6769.47265654346,8500013.263168843,6.316806175317185e-07,306.61480219479836,72.37896756217435,97.79999999999998,103.79838214440537,103.79831184809599
2459945.6074878755,9217.7685,4,0,0,1,0,nrlmsise00,0,-5115248.448377217,6770577.1711598635,493726.6840644067,505.23071034370844,875.608688669218,-6772.896955993195,8500013.263168847,6.31680617625879e-07,306.61480219479836,72.37896754932468,97.79999999999998,104.25997809910906,104.25990794416695
2459945.607603616,9227.7685,4,0,0,1,0,nrlmsise00,0,-5110030.193992914,6779113.442053865,425982.424560331,538.4145215747312,831.6362561055456,-6775.881662280522,8500013.263168843,6.3168061764773e-07,306.61480219479836,72.37896753345458,97.79999999999998,104.7215740522798,104.72150404325839
2459945.6077193567,9237.7685,4,0,0,1,0,nrlmsise00,0,-5104480.274433121,6787209.716359969,358210.51677820424,571.5633866620885,787.6098470574977,-6778.426581696947,8500013.263168843,6.316806176248076e-07,306.61480219479836,72.37896752122641,97.79999999999998,105.1831699972647,105.18310013870789
2459945.6078350977,9247.7685,4,0,0,1,0,nrlmsise00,0,-5098599.049918806,6794865.468598106,290415.3594363487,604.6751540894774,743.5323190477909,-6780.531549078199,8500013.263168842,6.316806176089984e-07,306.61480219479836,72.37896752666961,97.79999999999998,105.64476592004411,105.64469621648601
2459945.6079508383,9257.7685,4,0,0,1,0,nrlmsise00,0,-5092386.902174176,6802080.201880173,222601.35276196233,637.7476747485324,699.4065329168296,-6782.196427814942,8500013.263168845,6.316806175505083e-07,306.61480219479836,72.37896754140256,97.79999999999998,106.10636182900964,106.10629228497439
2459945.608066579,9267.7685,4,0,0,1,0,nrlmsise00,0,-5085844.234401898,6808853.447942286,154772.8982055246,670.7788020783111,655.2353526370267,-6783.421109861642,8500013.263168845,6.316806176392331e-07,306.61480219479836,72.37896750215523,97.79999999999998,106.56795778744169,106.56788840744302
2459945.60818232,9277.7685,4,0,0,1,0,nrlmsise00,0,-5078971.471256935,6815184.767175172,86934.39815512058,703.7663922046163,611.0216451269173,-6784.205515743578,8500013.263168842,6.316806176335722e-07,306.61480219479836,72.37896750426188,97.79999999999998,107.02955370001673,107.02948448855774
2459945.6082980605,9287.7685,4,0,0,1,0,nrlmsise00,0,-5071769.0588189745,6821073.748652699,19090.25565070677,736.7083040791421,566.768280065083,-6784.549594561993,8500013.263168842,6.316806176426295e-07,306.61480219479836,72.37896750932515,97.79999999999998,107.49114960514298,107.4910805667158
2459945.6084138015,9297.7685,4,0,0,1,0,nrlmsise00,0,-5064237.4645634815,6826520.010158544,-48755.12590166698,769.6023996184374,522.4781297038955,-6784.453323997394,8500013.263168843,6.316806175963842e-07,306.61480219479836,72.37896751903763,97.79999999999998,107.95274550113908,107.95267664022462
2459945.608529542,9307.7685,4,0,0,1,0,nrlmsise00,0,-5056377.17733135,6831523.198211,-116597.34301565943,802.4465438426766,478.1540686830961,-6783.916710311,8500013.263168843,6.316806175376126e-07,306.61480219479836,72.37896752786241,97.79999999999998,108.4143413935535,108.41427271462118
2459945.6086452827,9317.7685,4,0,0,1,0,nrlmsise00,0,-5048188.707297179,6836082.988085918,-184431.99241044396,835.2386050142295,433.79897384321714,-6782.939788344332,8500013.263168842,6.316806175127486e-07,306.61480219479836,72.3789675364473,97.79999999999998,108.87593728175021,108.87586878925761
2459945.6087610237,9327.7685,4,0,0,1,0,nrlmsise00,0,-5039672.585936155,6840199.083837779,-252254.6712965021,867.9764547760191,389.41572403886187,-6781.522621516945,8500013.26316884,6.316806176846517e-07,306.61480219479836,72.37896749900678,97.79999999999998,109.33753321152685,109.33746490991945
2459945.6088767643,9337.7685,4,0,0,1,0,nrlmsise00,0,-5030829.365989558,6843871.218318904,-320060.9776613845,900.6579682896621,345.0071999518546,-6779.665301822314,8500013.263168842,6.316806176782494e-07,306.61480219479836,72.37896749356315,97.79999999999998,109.79912910487351,109.79906099858441
2459945.608992505,9347.7685,4,0,0,1,0,nrlmsise00,0,-5021659.621428884,6847099.1531967865,-387846.51055542217,933.2810243733799,300.5762839042709,-6777.367949821854,8500013.263168842,6.316806177274738e-07,306.61480219479836,72.3789674837769,97.79999999999998,110.26072499814234,110.26065709159194
2459945.609108246,9357.7685,4,0,0,1,0,nrlmsise00,0,-5012163.947418586,6849882.678969564,-455606.8703773683,965.8435056396711,256.1258596713622,-6774.630714637098,8500013.263168842,6.316806175690437e-07,306.61480219479836,72.37896753330955,97.79999999999998,110.72232082768487,110.72225312528067
2459945.6092239865,9367.7685,4,0,0,1,0,nrlmsise00,0,-5002342.960277453,6852221.614979614,-523337.65915995196,998.3432986327412,211.65881229438486,-6771.453773940007,8500013.263168842,6.316806176900993e-07,306.61480219479836,72.37896749758826,97.79999999999998,111.18391673808709,111.18384924422327
2459945.609339727,9377.7685,4,0,0,1,0,nrlmsise00,0,-4992197.297438599,6854115.809425273,-591034.4808553273,1030.778293965672,167.17802789335002,-6767.837333941443,8500013.263168842,6.316806176838394e-07,306.61480219479836,72.37896749837648,97.79999999999998,111.64551260759913,111.64544532665637
2459945.609455468,9387.7685,4,0,0,1,0,nrlmsise00,0,-4981727.617408093,6855565.139370694,-658692.9416203959,1063.1463864573313,122.68639347969955,-6763.781629377779,8500013.26316884,6.31680617637545e-07,306.61480219479836,72.37896750312169,97.79999999999998,112.10710846878733,112.10704140513249
2459945.6095712087,9397.7685,4,0,0,1,0,nrlmsise00,0,-4970934.599722217,6856569.51075382,-726308.6501019886,1095.445475269008,78.1867967689277,-6759.286923495657,8500013.26316884,6.316806176679859e-07,306.61480219479836,72.37896750222268,97.79999999999998,112.56870433126704,112.56863748925282
2459945.6096869493,9407.7685,4,0,0,1,0,nrlmsise00,0,-4959818.944903359,6857128.858392485,-793877.2177218831,1127.673464040765,33.68212599315419,-6754.353508034906,8500013.26316884,6.316806177023458e-07,306.61480219479836,72.37896750301698,97.79999999999998,113.03030018771506,113.03023357167983
2459945.6098026903,9417.7685,4,0,0,1,0,nrlmsise00,0,-4948381.374414546,6857243.145988654,-861394.2589616432,1159.8282610275016,-10.8247302863339,-6748.9817032095925,8500013.26316884,6.316806177406324e-07,306.61480219479836,72.37896748173586,97.79999999999998,113.49189606191479,113.49182967618226
2459945.609918431,9427.7685,4,0,0,1,0,nrlmsise00,0,-4936622.630612617,6856912.366130762,-928855.3916472591,1191.907779234716,-55.33088336656188,-6743.171857687248,8500013.26316884,6.316806177997671e-07,306.61480219479836,72.37896747316653,97.79999999999998,113.95349191909398,113.95342576797293
2459945.6100341715,9437.7685,4,0,0,1,0,nrlmsise00,0,-4924543.476700037,6856136.540294204,-996256.2372335697,1223.90993655396,-99.83344459035868,-6736.924348566224,8500013.26316884,6.316806177450088e-07,306.61480219479836,72.37896749131478,97.79999999999998,114.4150877452621,114.41502183304601
2459945.6101499125,9447.7685,4,0,0,1,0,nrlmsise00,0,-4912144.696675362,6854915.718839936,-1063592.4210884504,1255.8326558979782,-144.32952553384183,-6730.239581351219,8500013.263168843,6.31680617660107e-07,306.61480219479836,72.37896750057023,97.79999999999998,114.87668357604498,114.87661790701189
2459945.610265653,9457.7685,4,0,0,1,0,nrlmsise00,0,-4899427.095282354,6853249.981011206,-1130859.5727767462,1287.673865335516,-188.81623819388926,-6723.117989926956,8500013.263168842,6.316806175926863e-07,306.61480219479836,72.37896749784603,97.79999999999998,115.3382794145453,115.33821399295742
2459945.6103813937,9467.7685,4,0,0,1,0,nrlmsise00,0,-4886391.497957746,6851139.434928409,-1198053.3263439336,1319.431498225799,-233.29069517558318,-6715.560036530019,8500013.263168843,6.316806176475836e-07,306.61480219479836,72.37896750383965,97.79999999999998,115.79987524008163,115.79981007018513
2459945.6104971347,9477.7685,4,0,0,1,0,nrlmsise00,0,-4873038.750777667,6848584.217582063,-1265169.3205994891,1351.1034933526669,-277.75000987961516,-6707.566211718843,8500013.263168842,6.31680617697568e-07,306.61480219479836,72.37896749142391,97.79999999999998,116.26147107979746,116.26140616582218
2459945.6106128753,9487.7685,4,0,0,1,0,nrlmsise00,0,-4859369.720402729,6845584.494823926,-1332203.1993999516,1382.687795058352,-322.1912966896374,-6699.13703434188,8500013.26316884,6.316806176916006e-07,306.61480219479836,72.3789674768211,97.79999999999998,116.72306691748716,116.72300226364634
2459945.6107286164,9497.7685,4,0,0,1,0,nrlmsise00,0,-4845385.294021771,6842140.461356221,-1399150.6119316546,1414.1823533769018,-366.6116711595524,-6690.273051503916,8500013.26316884,6.316806176623138e-07,306.61480219479836,72.37896749217005,97.79999999999998,117.18466272102876,117.18459833151871
2459945.610844357,9507.7685,4,0,0,1,0,nrlmsise00,0,-4831086.37929428,6838252.340719002,-1466007.212993114,1445.5851241672297,-411.0082502007268,-6680.974838530556,8500013.263168843,6.316806175982985e-07,306.61480219479836,72.37896752001532,97.79999999999998,117.64625850789487,117.64619438689473
2459945.6109600975,9517.7685,4,0,0,1,0,nrlmsise00,0,-4816473.904291476,6833920.385275641,-1532768.6632770507,1476.8940692457882,-455.37815226911556,-6671.242998930883,8500013.263168842,6.316806175484175e-07,306.61480219479836,72.37896749912574,97.79999999999998,118.10785433933405,118.10779049100566
2459945.6110758386,9527.7685,4,0,0,1,0,nrlmsise00,0,-4801548.817436075,6829144.876196451,-1599430.6296520326,1508.1071565188531,-499.71849755228425,-6661.078164358287,8500013.263168842,6.316806176846539e-07,306.61480219479836,72.37896748530959,97.79999999999998,118.56945015955576,118.56938658804313
2459945.611191579,9537.7685,4,0,0,1,0,nrlmsise00,0,-4786312.08744073,6823926.123440427,-1665988.7854437113,1539.2223601144178,-544.0264081563253,-6650.48099456946,8500013.263168842,6.316806174528911e-07,306.61480219479836,72.3789675036074,97.79999999999998,119.03104594353742,119.03098265296664
2459945.6113073197,9547.7685,4,0,0,1,0,nrlmsise00,0,-4770764.703245162,6818264.4657351365,-1732438.8107156453,1570.2376605136783,-588.2990082926414,-6639.452177381574,8500013.263168842,6.316806175291547e-07,306.61480219479836,72.37896748939826,97.79999999999998,119.49264175591816,119.49257875039712
2459945.6114230608,9557.7685,4,0,0,1,0,nrlmsise00,0,-4754907.673951962,6812160.27055473,-1798776.3925496815,1601.1510446821076,-632.533424464599,-6627.9924286276355,8500013.26316884,6.316806177870938e-07,306.61480219479836,72.37896745625673,97.79999999999998,119.95423758314196,119.95417486675998
2459945.6115388013,9567.7685,4,0,0,1,0,nrlmsise00,0,-4738742.028761105,6805613.934096083,-1864997.2253258834,1631.9605062001115,-676.7267856540296,-6616.102492110023,8500013.263168842,6.316806175287537e-07,306.61480219479836,72.37896749310411,97.79999999999998,120.41583333630624,120.4157709131339
2459945.611654542,9577.7685,4,0,0,1,0,nrlmsise00,0,-4722268.816903139,6798625.881253086,-1931097.0110019846,1662.6640453932514,-720.8762235075699,-6603.783139552208,8500013.263168842,6.316806174805812e-07,306.61480219479836,72.3789675058542,97.79999999999998,120.87742910951627,120.87736698360514
2459945.611770283,9587.7685,4,0,0,1,0,nrlmsise00,0,-4705489.107571098,6791196.565589064,-1997071.4593923509,1693.2596694620315,-764.9788725228311,-6591.035170548659,8500013.263168842,6.316806175564427e-07,306.61480219479836,72.3789674989432,97.79999999999998,121.33902489835509,121.33896307373742
2459945.6118860235,9597.7685,4,0,0,1,0,nrlmsise00,0,-4688403.98985109,6783326.469307333,-2062916.2884464322,1723.74539261124,-809.0318702343817,-6577.85941251295,8500013.263168842,6.316806177185798e-07,306.61480219479836,72.37896747956059,97.79999999999997,121.80062069565288,121.80055917634138
2459945.612001764,9607.7685,4,0,0,1,0,nrlmsise00,0,-4671014.572651619,6775016.103219909,-2128627.224526687,1754.1192361788333,-853.0323573995327,-6564.256720624049,8500013.263168843,6.316806174377533e-07,306.61480219479836,72.37896752647626,97.79999999999998,122.26221642265945,122.26215521264704
2459945.612117505,9617.7685,4,0,0,1,0,nrlmsise00,0,-4653321.984631608,6766266.006714345,-2194200.0026859595,1784.3792287643603,-896.9774781839147,-6550.227977770811,8500013.263168843,6.316806176299706e-07,306.61480219479836,72.37896749652971,97.79999999999998,122.7238122225554,122.7237513258149
2459945.6122332457,9627.7685,4,0,0,1,0,nrlmsise00,0,-4635327.374127143,6757076.747718723,-2259630.3669442944,1814.5234063569142,-940.8643803468344,-6535.774094494672,8500013.263168842,6.31680617484466e-07,306.61480219479836,72.37896751128012,97.79999999999998,123.18540797380199,123.18534739428586
2459945.6123489863,9637.7685,4,0,0,1,0,nrlmsise00,0,-4617031.909076942,6747448.922664793,-2324914.0705651673,1844.5498124626024,-984.6902154263942,-6520.896008930552,8500013.263168843,6.316806174268703e-07,306.61480219479836,72.37896752761824,97.79999999999998,123.6470037195289,123.64694346116902
2459945.6124647274,9647.7685,4,0,0,1,0,nrlmsise00,0,-4598436.776946544,6737383.15644926,-2390046.8763311184,1874.4564982315321,-1028.4521389243714,-6505.594686745957,8500013.263168842,6.316806176837922e-07,306.61480219479836,72.37896750071707,97.79999999999998,124.10859950458408,124.10853957129156
2459945.612580468,9657.7685,4,0,0,1,0,nrlmsise00,0,-4579543.184651242,6726880.102393225,-2455024.5568187647,1904.241522584298,-1072.1473104908368,-6489.871121078306,8500013.26316884,6.316806177757876e-07,306.61480219479836,72.37896748701431,97.79999999999998,124.57019527255092,124.57013566821564
2459945.6126962085,9667.7685,4,0,0,1,0,nrlmsise00,0,-4560352.358477746,6715940.442199774,-2519842.89467318,1933.902952337965,-1115.772894108505,-6473.7263324704645,8500013.263168842,6.316806178280621e-07,306.61480219479836,72.37896747798104,97.79999999999998,125.0317910319796,125.0317317604702
2459945.6128119496,9677.7685,4,0,0,1,0,nrlmsise00,0,-4540865.544004588,6704564.885909742,-2584497.682881617,1963.4388623315401,-1159.3260582768037,-6457.161368804508,8500013.263168842,6.316806175406297e-07,306.61480219479836,72.37896750469878,97.79999999999998,125.49338675181033,125.49332781697379
2459945.61292769,9687.7685,4,0,0,1,0,nrlmsise00,0,-4521084.006021282,6692754.171855613,-2648984.7250465644,1992.8473355509211,-1202.8039761956481,-6440.177305233705,8500013.263168842,6.316806177578852e-07,306.61480219479836,72.37896748800496,97.79999999999997,125.95498251122748,125.95492391688896
2459945.6130434307,9697.7685,4,0,0,1,0,nrlmsise00,0,-4501009.028446225,6680509.06661361,-2713299.835658109,2022.1264632533203,-1246.2038259489148,-6422.775244112734,8500013.26316884,6.316806177147371e-07,306.61480219479836,72.37896748412912,97.79999999999998,126.41657825402355,126.41652000398611
